employee_id,age,country,industry,work_mode,year,weekly_hours_worked,tasks_completed,productivity_score,sleep_hours_avg,exercise_frequency_per_week,mental_health_score,burnout_level,job_satisfaction,salary_usd
EMP014348,42,France,Tech,Hybrid,2018,49.7,83,95,7.4,2,100,Medium,9.2,112225.35
EMP014349,55,USA,Education,On-site,2018,34.3,119,100,7.6,1,100,Low,10.1,48930.23
EMP014350,22,France,Education,Remote,2018,44.9,87,100,9.0,3,100,Medium,9.4,131652.64
EMP014351,45,USA,Retail,Hybrid,2020,51.6,95,83,4.7,0,79,Medium,7.9,43499.16
EMP014352,37,Australia,Education,Remote,2020,51.3,97,93,6.9,0,100,Medium,9.1,80514.93
EMP014353,57,Australia,Finance,Hybrid,2019,37.5,100,100,7.2,6,100,Low,10.8,94537.29
EMP014354,23,Germany,Healthcare,Remote,2024,53.1,104,88,4.3,3,80,High,7.5,51456.19
EMP014355,48,Canada,Tech,Remote,2021,55.9,105,98,7.5,0,98,High,9.8,91977.98
EMP014356,55,USA,Education,On-site,2022,34.9,119,100,5.0,0,100,Low,9.8,77227.08
EMP014357,32,Germany,Tech,Hybrid,2019,55.0,100,98,6.4,6,94,High,8.6,65779.93
EMP014358,27,Germany,Retail,Hybrid,2021,57.7,80,87,5.1,5,88,High,9.1,59382.72
EMP014359,34,India,Education,On-site,2023,55.5,70,73,5.4,3,79,High,8.9,95613.82
EMP014360,33,India,Finance,On-site,2025,35.3,108,100,7.5,1,100,Low,10.6,118691.0
EMP014361,58,France,Retail,Hybrid,2025,34.6,113,100,7.7,5,100,Low,10.2,33565.3
EMP014362,56,India,Retail,Hybrid,2024,40.8,117,100,8.8,1,100,Low,10.1,94657.94
EMP014363,53,Canada,Tech,Remote,2019,51.1,110,99,7.4,6,100,Medium,9.2,58316.99
EMP014364,34,Italy,Retail,Remote,2023,30.6,80,100,5.4,2,100,Low,10.3,143149.34
EMP014365,59,UK,Tech,On-site,2020,55.3,112,100,8.9,5,100,High,9.9,143945.32
EMP014366,28,India,Healthcare,Hybrid,2022,38.5,109,100,5.3,1,93,Low,9.7,86388.95
EMP014367,35,France,Tech,Hybrid,2025,34.9,85,100,6.7,5,100,Low,10.6,147071.46
EMP014368,35,UK,Tech,Remote,2018,43.3,112,96,4.2,4,87,Low,8.2,84360.02
EMP014369,35,Australia,Retail,On-site,2019,54.2,99,94,7.8,6,100,High,9.1,125235.93
EMP014370,37,Germany,Education,On-site,2018,30.4,85,100,6.1,2,92,Low,8.6,65934.32
EMP014371,44,India,Retail,Hybrid,2025,51.2,108,91,5.2,1,91,Medium,9.9,116297.19
EMP014372,49,USA,Healthcare,On-site,2024,35.0,91,100,7.9,1,100,Low,10.6,40313.48
EMP014373,33,UK,Tech,Remote,2022,38.8,93,100,4.5,0,93,Low,8.9,106910.91
EMP014374,22,Italy,Finance,Hybrid,2019,49.7,105,100,7.4,0,98,Medium,9.9,41385.63
EMP014375,40,Australia,Finance,On-site,2021,59.7,82,79,5.9,3,76,High,8.3,143699.21
EMP014376,51,Australia,Education,On-site,2019,41.0,102,98,5.7,0,93,Low,10.0,128477.98
EMP014377,51,Australia,Healthcare,Hybrid,2025,55.0,78,93,8.4,0,100,High,10.3,142366.0
EMP014378,55,France,Retail,Hybrid,2024,42.6,85,100,7.9,6,100,Low,10.6,31812.93
EMP014379,54,USA,Healthcare,Hybrid,2020,47.8,100,100,9.0,3,100,Medium,9.8,58849.48
EMP014380,37,Canada,Tech,On-site,2022,58.3,76,85,5.9,4,86,High,9.2,44586.19
EMP014381,50,USA,Finance,On-site,2020,34.4,114,98,4.5,6,99,Low,9.0,108256.69
EMP014382,51,India,Tech,Hybrid,2018,51.1,94,100,8.5,6,100,Medium,10.0,116029.18
EMP014383,33,USA,Healthcare,Remote,2020,33.9,92,100,5.1,3,96,Low,10.6,91336.82
EMP014384,41,France,Tech,On-site,2021,53.4,106,94,7.2,5,99,High,9.9,80982.83
EMP014385,33,India,Education,Hybrid,2024,36.5,102,100,7.3,2,100,Low,10.3,143379.41
EMP014386,39,Canada,Education,On-site,2018,50.8,105,100,7.8,6,100,Medium,9.9,56644.51
EMP014387,45,India,Finance,Remote,2023,31.4,87,100,7.4,5,100,Low,10.9,57405.83
EMP014388,39,UK,Tech,Remote,2020,44.1,99,88,5.2,2,89,Medium,8.6,78698.32
EMP014389,58,Italy,Finance,On-site,2019,47.9,96,87,5.3,0,100,Medium,10.3,143620.06
EMP014390,50,UK,Finance,On-site,2024,52.1,103,92,5.7,0,76,High,7.3,147829.6
EMP014391,39,UK,Healthcare,On-site,2024,37.3,110,100,6.6,3,98,Low,9.3,140870.45
EMP014392,27,India,Healthcare,Hybrid,2021,55.8,85,84,5.6,1,85,High,9.4,122700.43
EMP014393,48,India,Finance,Remote,2020,31.9,109,100,7.0,1,100,Low,9.7,65982.09
EMP014394,46,France,Retail,On-site,2020,54.2,92,78,4.6,5,89,High,9.8,64944.84
EMP014395,26,UK,Retail,Remote,2019,56.3,83,83,5.3,4,91,High,9.2,36817.71
EMP014396,59,Canada,Education,Remote,2024,33.5,114,100,8.3,4,100,Low,10.0,59954.04
EMP014397,30,India,Tech,On-site,2019,54.2,89,85,5.4,6,91,High,8.6,48165.42
EMP014398,35,Italy,Finance,Remote,2019,37.8,89,81,4.1,1,81,Low,7.3,140790.66
EMP014399,59,UK,Finance,Remote,2023,32.8,83,100,8.0,4,100,Low,10.6,63261.42
EMP014400,59,Germany,Retail,On-site,2020,51.0,109,100,8.2,2,100,Medium,9.2,38454.16
EMP014401,48,Germany,Tech,Hybrid,2021,55.7,105,100,8.8,1,86,High,8.5,47918.44
EMP014402,53,France,Finance,On-site,2018,43.1,92,92,4.6,0,82,Low,8.2,94666.12
EMP014403,53,Canada,Finance,On-site,2024,30.3,118,100,8.2,2,100,Low,10.3,101739.13
EMP014404,56,France,Education,Remote,2020,48.2,92,82,4.7,6,73,Medium,7.2,136003.67
EMP014405,41,USA,Retail,Hybrid,2020,31.7,102,96,4.8,3,92,Low,10.1,145266.98
EMP014406,21,France,Healthcare,On-site,2024,53.9,65,81,4.8,2,83,High,7.8,55680.69
EMP014407,26,France,Retail,Hybrid,2023,44.7,112,100,8.9,6,100,Medium,9.3,106876.17
EMP014408,50,Australia,Healthcare,Hybrid,2024,37.2,98,100,6.8,5,100,Low,9.3,108990.66
EMP014409,49,Italy,Retail,Remote,2025,30.2,86,100,8.9,5,100,Low,9.8,106877.83
EMP014410,33,Germany,Healthcare,Remote,2024,58.3,90,85,4.2,2,70,High,6.9,138941.71
EMP014411,21,Australia,Retail,On-site,2022,30.6,110,100,6.1,5,100,Low,9.6,42076.07
EMP014412,51,USA,Retail,Hybrid,2018,48.0,101,100,6.4,3,100,Medium,10.6,53846.52
EMP014413,58,USA,Tech,Hybrid,2021,49.1,112,96,5.7,5,91,Medium,9.6,125626.23
EMP014414,53,USA,Healthcare,Remote,2025,33.0,82,100,7.0,4,100,Low,10.7,49814.94
EMP014415,35,UK,Tech,Hybrid,2018,35.0,92,92,4.4,3,86,Low,8.5,39337.08
EMP014416,55,France,Education,On-site,2021,44.6,93,100,8.5,6,100,Medium,10.0,58710.48
EMP014417,21,Canada,Tech,Hybrid,2022,36.7,85,100,5.0,6,94,Low,8.5,98930.28
EMP014418,37,Germany,Healthcare,Hybrid,2019,53.9,97,89,7.1,2,100,High,10.1,73517.61
EMP014419,53,India,Tech,Remote,2024,43.6,80,95,6.2,5,100,Low,9.4,84676.73
EMP014420,27,Italy,Tech,On-site,2020,54.8,65,79,4.3,1,83,High,8.1,87956.75
EMP014421,36,USA,Retail,Remote,2023,51.9,86,84,6.5,4,94,Medium,9.7,47232.66
EMP014422,51,Australia,Healthcare,On-site,2025,38.9,85,90,4.0,1,85,Low,9.3,60759.9
EMP014423,23,Australia,Finance,On-site,2025,33.7,93,100,8.2,6,100,Low,9.2,96254.49
EMP014424,53,India,Education,Hybrid,2023,43.5,101,100,5.5,2,98,Low,9.6,108547.42
EMP014425,53,Italy,Retail,On-site,2020,57.8,88,94,8.1,1,99,High,9.3,116753.62
EMP014426,52,France,Healthcare,Remote,2022,57.2,82,95,8.9,4,100,High,9.8,46274.16
EMP014427,22,India,Healthcare,Hybrid,2020,42.2,116,100,8.3,2,100,Low,9.1,138900.95
EMP014428,32,Italy,Healthcare,Remote,2019,32.4,91,100,5.7,0,100,Low,9.3,54968.74
EMP014429,49,Italy,Healthcare,Hybrid,2023,56.2,80,93,6.5,0,89,High,9.6,47035.73
EMP014430,38,Germany,Tech,Remote,2024,33.2,102,100,8.9,5,100,Low,10.0,103478.17
EMP014431,57,Germany,Healthcare,Remote,2018,32.8,91,100,8.9,6,100,Low,10.1,36237.33
EMP014432,46,USA,Tech,Hybrid,2022,36.1,116,100,6.7,3,100,Low,10.4,119370.94
EMP014433,21,Canada,Retail,Hybrid,2018,32.7,111,100,5.5,3,100,Low,10.1,128662.9
EMP014434,34,France,Education,Remote,2022,43.3,117,100,7.9,0,98,Low,10.0,130328.11
EMP014435,46,USA,Education,Hybrid,2018,58.9,77,78,5.2,1,87,High,7.8,133050.89
EMP014436,25,Italy,Tech,On-site,2018,40.9,118,100,6.6,2,100,Low,9.2,84307.11
EMP014437,38,Italy,Tech,On-site,2021,48.4,111,95,8.2,2,100,Medium,10.4,91233.52
EMP014438,53,Italy,Healthcare,On-site,2020,33.5,109,100,6.7,0,100,Low,10.3,35329.34
EMP014439,37,Italy,Finance,On-site,2018,36.0,99,98,7.3,4,100,Low,10.4,98084.27
EMP014440,36,Canada,Tech,Remote,2021,51.4,73,92,5.6,4,86,Medium,8.8,62914.65
EMP014441,38,Italy,Tech,Remote,2021,32.8,108,100,5.3,6,87,Low,7.8,101900.51
EMP014442,49,Germany,Healthcare,Hybrid,2025,46.9,114,96,7.2,6,100,Medium,10.1,145024.13
EMP014443,58,USA,Retail,On-site,2021,38.3,99,100,6.9,5,100,Low,10.7,110825.25
EMP014444,58,India,Finance,On-site,2019,41.2,91,98,5.0,1,86,Low,9.1,133484.41
EMP014445,38,Italy,Retail,Hybrid,2024,48.7,75,86,4.0,4,80,Medium,8.9,98011.12
EMP014446,56,Italy,Retail,Remote,2023,50.1,94,100,8.1,3,100,Medium,10.4,135503.25
EMP014447,22,USA,Finance,Hybrid,2024,57.1,85,85,6.3,5,86,High,8.5,32451.57
EMP014448,35,USA,Retail,On-site,2019,42.0,101,93,4.6,3,89,Low,9.0,137476.31
EMP014449,23,India,Healthcare,Hybrid,2021,33.6,108,100,8.6,5,100,Low,10.5,132424.7
EMP014450,44,Canada,Education,Hybrid,2020,44.0,99,83,4.0,6,89,Low,9.4,74547.56
EMP014451,43,France,Finance,Remote,2021,47.4,76,82,4.9,4,81,Medium,7.9,38981.31
EMP014452,36,Germany,Retail,Remote,2020,33.7,94,100,7.1,4,100,Low,9.3,64886.65
EMP014453,41,Australia,Retail,Hybrid,2023,54.0,95,94,6.5,6,82,High,8.1,66696.73
EMP014454,56,USA,Retail,Hybrid,2018,30.8,81,100,5.0,4,100,Low,10.2,113601.78
EMP014455,51,Germany,Retail,On-site,2021,34.9,107,100,8.7,3,100,Low,9.6,104722.69
EMP014456,38,Canada,Healthcare,On-site,2022,55.4,105,100,8.0,6,97,High,10.2,77965.24
EMP014457,38,France,Healthcare,Hybrid,2018,48.8,113,98,6.8,6,81,Medium,8.4,50768.83
EMP014458,29,Canada,Healthcare,Hybrid,2025,44.0,73,83,5.7,6,99,Low,10.2,68262.5
EMP014459,53,Germany,Education,Remote,2025,51.3,101,100,7.3,1,94,Medium,8.8,51046.76
EMP014460,38,India,Healthcare,On-site,2023,36.4,113,100,7.6,4,100,Low,10.9,53772.28
EMP014461,53,UK,Finance,Hybrid,2022,53.9,79,97,7.9,5,90,High,8.6,34114.75
EMP014462,57,India,Education,Hybrid,2021,40.4,109,100,6.8,4,100,Low,9.1,100501.6
EMP014463,55,France,Finance,Remote,2018,43.1,96,100,7.4,6,100,Low,9.7,106816.47
EMP014464,44,UK,Finance,On-site,2023,50.6,104,88,4.9,5,83,Medium,8.7,72746.53
EMP014465,57,Australia,Retail,Hybrid,2021,35.2,96,100,8.4,6,100,Low,9.3,56703.93
EMP014466,49,Canada,Healthcare,Hybrid,2018,55.5,71,79,5.9,6,86,High,8.5,55936.16
EMP014467,21,UK,Education,On-site,2023,43.5,118,100,7.6,4,100,Low,9.7,32983.96
EMP014468,27,USA,Retail,Hybrid,2021,42.6,98,100,7.8,2,94,Low,9.7,147935.62
EMP014469,48,France,Tech,Remote,2018,40.8,87,83,4.6,4,100,Low,9.8,42778.27
EMP014470,55,Canada,Finance,On-site,2019,32.9,89,100,6.0,4,100,Low,10.7,77056.92
EMP014471,57,France,Healthcare,On-site,2018,59.6,95,90,5.7,0,85,High,9.1,32780.99
EMP014472,40,Canada,Tech,Remote,2020,49.3,84,100,6.3,2,85,Medium,8.4,32332.95
EMP014473,35,USA,Retail,On-site,2021,31.2,118,100,5.4,0,100,Low,10.7,137873.79
EMP014474,59,USA,Tech,On-site,2019,41.0,86,100,8.4,5,100,Low,9.5,118779.44
EMP014475,53,Germany,Finance,Remote,2025,52.7,82,95,6.8,1,100,High,9.9,119775.11
EMP014476,57,France,Education,Remote,2025,50.5,95,100,7.1,5,100,Medium,10.3,68822.73
EMP014477,56,Germany,Finance,Remote,2018,55.4,85,85,5.7,0,94,High,9.3,137535.62
EMP014478,22,India,Tech,On-site,2019,30.4,94,100,5.6,0,100,Low,9.5,99699.84
EMP014479,47,Italy,Education,Remote,2025,51.0,75,88,7.2,1,100,Medium,10.5,75554.01
EMP014480,39,Italy,Education,Hybrid,2023,50.1,97,90,7.4,0,95,Medium,10.1,123162.65
EMP014481,59,Germany,Retail,On-site,2021,58.1,73,82,7.1,2,100,High,9.7,68913.05
EMP014482,39,India,Retail,On-site,2025,34.1,119,100,7.6,6,100,Low,9.0,35444.19
EMP014483,46,France,Healthcare,Remote,2019,53.6,97,87,6.0,3,88,High,8.8,44319.48
EMP014484,24,Canada,Healthcare,Remote,2023,48.6,89,100,8.4,3,100,Medium,9.3,118040.19
EMP014485,40,Canada,Finance,Remote,2019,37.6,92,100,4.9,1,90,Low,8.0,90920.41
EMP014486,39,France,Retail,Remote,2025,35.3,109,100,7.3,2,100,Low,9.4,73860.09
EMP014487,58,UK,Finance,Hybrid,2022,55.0,75,79,4.7,6,82,High,8.8,77833.6
EMP014488,31,France,Retail,Remote,2025,32.6,112,100,7.7,6,100,Low,9.3,35387.25
EMP014489,48,USA,Retail,On-site,2022,46.9,83,98,6.9,4,94,Medium,8.6,47498.25
EMP014490,54,Australia,Tech,On-site,2024,55.8,90,90,5.6,2,87,High,8.6,45898.33
EMP014491,55,Canada,Tech,Remote,2022,59.8,97,95,8.1,6,99,High,9.9,47354.01
EMP014492,39,Australia,Finance,Hybrid,2018,36.3,82,100,5.0,5,98,Low,9.6,42188.17
EMP014493,27,Australia,Tech,Remote,2023,40.8,93,100,6.4,1,88,Low,8.5,130834.36
EMP014494,49,Canada,Retail,On-site,2018,59.6,89,76,6.7,2,94,High,8.7,59099.29
EMP014495,35,France,Retail,Remote,2021,57.1,74,72,4.7,2,86,High,9.2,67015.72
EMP014496,59,Italy,Education,On-site,2023,34.0,101,100,6.2,0,100,Low,10.0,80249.69
EMP014497,49,Australia,Finance,Remote,2025,38.3,115,100,7.6,6,100,Low,10.6,67341.47
EMP014498,25,UK,Finance,Remote,2023,43.2,109,100,7.9,4,100,Low,9.6,144007.26
EMP014499,38,Italy,Healthcare,Hybrid,2020,36.9,85,100,8.9,3,100,Low,10.8,41070.84
EMP014500,41,Germany,Tech,Remote,2024,50.1,95,97,6.8,0,88,Medium,9.0,94838.61
EMP014501,46,India,Tech,On-site,2022,56.5,82,79,7.0,2,87,High,8.1,106860.56
EMP014502,39,India,Education,Hybrid,2020,34.4,97,100,4.8,2,96,Low,10.3,44538.25
EMP014503,33,Australia,Retail,Hybrid,2025,39.8,91,100,7.9,3,100,Low,10.3,43544.62
EMP014504,27,UK,Education,Hybrid,2020,49.4,106,100,8.8,3,100,Medium,10.7,69486.3
EMP014505,30,India,Finance,Remote,2022,48.0,110,100,7.1,3,100,Medium,10.5,83265.48
EMP014506,27,Germany,Tech,Hybrid,2018,53.1,84,94,6.0,3,91,High,9.3,116123.27
EMP014507,52,Germany,Finance,Hybrid,2021,37.6,99,100,6.2,3,98,Low,9.4,100809.69
EMP014508,32,India,Education,Remote,2018,43.0,101,94,7.2,2,100,Low,9.5,66545.84
EMP014509,28,Italy,Healthcare,On-site,2018,40.7,113,100,7.7,6,100,Low,10.0,70946.19
EMP014510,41,Germany,Healthcare,Remote,2021,32.1,102,100,6.1,4,100,Low,10.8,96713.68
EMP014511,47,Canada,Healthcare,Hybrid,2021,41.9,80,100,6.7,2,100,Low,10.8,96466.3
EMP014512,44,India,Retail,Remote,2024,58.8,66,81,5.3,5,87,High,8.3,41474.24
EMP014513,40,France,Tech,Remote,2019,59.7,89,81,4.8,6,76,High,8.0,91385.19
EMP014514,30,UK,Education,Hybrid,2019,35.5,85,100,6.9,3,100,Low,10.9,30694.33
EMP014515,51,USA,Healthcare,Remote,2018,43.1,84,100,8.7,3,100,Low,10.4,71239.6
EMP014516,28,France,Education,On-site,2019,56.8,91,92,7.7,3,100,High,9.1,91068.24
EMP014517,36,France,Healthcare,Hybrid,2022,33.1,109,99,4.8,2,90,Low,9.4,70151.52
EMP014518,52,UK,Retail,Remote,2019,52.1,91,91,5.2,5,86,High,8.3,137579.68
EMP014519,39,India,Retail,On-site,2018,32.4,102,97,4.1,1,92,Low,8.5,122816.76
EMP014520,58,Italy,Healthcare,On-site,2020,42.5,84,97,6.6,2,100,Low,9.1,123221.7
EMP014521,35,India,Finance,Hybrid,2019,38.0,100,100,7.8,0,100,Low,10.4,81963.08
EMP014522,41,Italy,Finance,On-site,2024,44.2,97,95,6.8,6,100,Medium,9.5,60095.47
EMP014523,49,Germany,Education,Remote,2025,50.0,94,94,5.5,2,89,Medium,9.3,139601.9
EMP014524,33,USA,Retail,On-site,2021,48.2,114,100,8.9,4,100,Medium,9.7,149459.08
EMP014525,26,Italy,Education,Remote,2018,35.6,88,100,7.8,2,100,Low,10.1,38450.41
EMP014526,34,France,Education,Remote,2022,50.3,86,98,6.4,3,96,Medium,9.7,111774.83
EMP014527,38,France,Tech,On-site,2023,42.2,73,90,6.0,0,100,Low,9.0,74129.01
EMP014528,30,France,Healthcare,Hybrid,2023,54.4,90,84,5.8,0,84,High,7.6,138975.93
EMP014529,38,Australia,Retail,Remote,2018,60.0,79,96,8.0,4,97,High,8.9,54155.1
EMP014530,41,UK,Tech,Hybrid,2021,59.1,81,84,6.9,5,86,High,9.1,109781.76
EMP014531,37,India,Education,On-site,2023,58.8,65,79,6.5,6,82,High,8.6,143080.4
EMP014532,54,USA,Finance,Remote,2020,35.6,99,99,5.0,0,93,Low,8.8,135433.15
EMP014533,44,Australia,Healthcare,Hybrid,2018,52.5,79,97,6.6,0,90,High,9.1,82595.52
EMP014534,30,Australia,Tech,On-site,2023,38.6,97,98,7.6,6,100,Low,9.8,107521.73
EMP014535,24,USA,Finance,On-site,2022,48.0,98,84,4.9,0,87,Medium,9.4,60889.85
EMP014536,44,Canada,Retail,Remote,2024,31.8,113,100,5.7,0,100,Low,10.1,71608.82
EMP014537,54,UK,Finance,Hybrid,2020,34.3,87,100,6.1,4,100,Low,10.5,54806.71
EMP014538,59,USA,Finance,On-site,2021,40.4,86,100,9.0,3,100,Low,9.1,89077.09
EMP014539,45,USA,Finance,Hybrid,2025,59.9,94,93,7.0,6,97,High,10.3,77425.62
EMP014540,29,UK,Education,Hybrid,2024,39.7,97,100,8.2,5,100,Low,9.1,104025.4
EMP014541,50,Australia,Education,On-site,2018,32.4,98,100,7.8,2,100,Low,9.4,50108.89
EMP014542,46,UK,Tech,Remote,2021,36.8,103,92,4.2,4,96,Low,9.3,70159.74
EMP014543,51,Germany,Finance,On-site,2023,59.6,89,94,7.9,6,98,High,10.3,64323.91
EMP014544,41,UK,Finance,On-site,2018,40.1,82,100,7.6,5,100,Low,10.3,83125.64
EMP014545,54,India,Healthcare,Remote,2025,33.7,116,100,6.8,5,100,Low,10.4,122406.56
EMP014546,23,Germany,Healthcare,Remote,2018,55.2,87,100,8.1,1,100,High,10.1,75083.2
EMP014547,31,Australia,Healthcare,Hybrid,2023,37.3,100,100,8.7,4,100,Low,9.1,83062.09
EMP014548,22,Italy,Education,Hybrid,2019,43.3,118,100,8.6,5,100,Low,10.9,30849.73
EMP014549,54,India,Retail,Remote,2025,37.2,113,100,6.5,5,100,Low,9.1,134740.94
EMP014550,27,Germany,Education,On-site,2021,39.7,117,100,8.0,3,100,Low,9.8,78681.99
EMP014551,56,India,Tech,On-site,2018,50.3,69,86,4.7,2,88,Medium,8.2,30649.3
EMP014552,50,Australia,Tech,Hybrid,2025,35.3,109,100,7.4,4,100,Low,10.0,61979.47
EMP014553,39,UK,Healthcare,On-site,2019,60.0,90,95,6.8,0,89,High,9.6,100885.68
EMP014554,47,Australia,Finance,On-site,2020,33.4,88,100,6.5,1,100,Low,9.2,48788.32
EMP014555,32,UK,Education,Remote,2021,40.4,93,95,5.0,4,95,Low,9.5,118641.57
EMP014556,57,Australia,Retail,Hybrid,2021,47.0,94,100,9.0,1,100,Medium,9.9,141139.87
EMP014557,39,USA,Education,On-site,2023,34.2,86,98,4.3,0,89,Low,9.0,119781.62
EMP014558,54,Italy,Finance,Remote,2024,40.4,108,100,7.1,4,100,Low,10.5,52880.29
EMP014559,39,Canada,Tech,On-site,2024,46.8,95,100,8.8,4,100,Medium,10.0,106480.72
EMP014560,43,Canada,Tech,On-site,2025,32.2,93,100,8.0,1,100,Low,9.8,116735.41
EMP014561,39,Italy,Healthcare,Remote,2018,53.1,71,76,4.6,0,71,High,7.4,115750.65
EMP014562,50,Australia,Retail,Hybrid,2025,31.4,85,100,5.9,3,100,Low,10.2,125924.45
EMP014563,33,Canada,Finance,Remote,2023,49.4,85,87,5.4,1,84,Medium,8.9,140841.67
EMP014564,49,UK,Retail,Remote,2022,44.7,93,83,4.2,0,87,Medium,9.1,38911.63
EMP014565,48,Canada,Finance,On-site,2019,33.4,113,100,8.6,6,100,Low,9.9,104995.89
EMP014566,59,UK,Retail,On-site,2024,40.5,101,100,7.4,0,100,Low,10.8,88189.43
EMP014567,44,Germany,Retail,On-site,2019,52.7,86,98,8.2,2,100,High,10.7,32746.74
EMP014568,35,Canada,Education,Remote,2021,47.7,93,99,8.1,5,100,Medium,10.3,50857.93
EMP014569,55,France,Tech,Hybrid,2024,50.1,84,86,6.7,6,100,Medium,10.1,54022.52
EMP014570,56,Canada,Education,Remote,2023,46.7,93,100,7.2,5,96,Medium,10.6,53293.16
EMP014571,42,UK,Tech,Remote,2019,48.8,79,99,7.4,3,94,Medium,9.6,93114.0
EMP014572,56,India,Healthcare,On-site,2024,53.0,80,100,8.0,0,100,High,9.1,54041.84
EMP014573,52,Canada,Healthcare,Remote,2020,58.5,82,87,5.6,3,88,High,7.9,140934.16
EMP014574,59,Germany,Education,On-site,2021,55.1,88,84,5.6,2,88,High,8.4,149514.43
EMP014575,44,India,Finance,Hybrid,2024,41.5,83,88,4.3,2,87,Low,8.8,125061.44
EMP014576,56,Australia,Education,On-site,2019,33.9,87,100,5.2,5,91,Low,8.3,89022.49
EMP014577,21,Canada,Retail,Hybrid,2018,35.7,105,100,6.9,4,100,Low,9.1,145958.38
EMP014578,41,Germany,Healthcare,On-site,2022,54.9,97,82,5.1,2,89,High,9.5,89208.62
EMP014579,32,India,Tech,Hybrid,2025,45.6,81,100,8.7,2,100,Medium,10.7,96436.56
EMP014580,22,UK,Education,Remote,2023,56.3,79,91,7.5,5,94,High,10.3,118444.07
EMP014581,57,Germany,Retail,On-site,2025,41.4,93,100,7.3,2,100,Low,9.9,55520.22
EMP014582,29,Germany,Healthcare,On-site,2025,40.7,110,96,5.3,5,94,Low,8.9,97610.47
EMP014583,57,Germany,Tech,Remote,2019,38.5,89,100,8.4,5,100,Low,10.8,134182.94
EMP014584,23,USA,Finance,Remote,2022,49.0,89,100,8.0,5,100,Medium,9.9,79986.27
EMP014585,36,Australia,Education,Hybrid,2022,47.7,114,96,7.3,3,100,Medium,10.8,95047.53
EMP014586,36,India,Tech,Hybrid,2022,39.4,87,100,6.1,0,97,Low,10.3,87026.78
EMP014587,28,India,Healthcare,Remote,2019,42.4,92,100,6.3,2,100,Low,10.4,67581.28
EMP014588,21,Italy,Finance,Hybrid,2024,35.3,86,100,8.1,3,100,Low,10.2,94841.02
EMP014589,23,Italy,Education,Remote,2018,51.3,102,86,4.4,3,74,Medium,8.3,36386.39
EMP014590,39,Canada,Tech,Hybrid,2024,53.0,103,100,8.7,6,100,High,10.5,50483.16
EMP014591,22,India,Education,Remote,2023,43.5,93,85,5.8,4,94,Low,8.6,48976.05
EMP014592,31,Australia,Retail,Hybrid,2024,52.1,79,83,5.6,1,77,High,8.2,68370.9
EMP014593,48,Australia,Tech,Remote,2020,40.2,100,100,8.6,3,100,Low,10.1,105126.79
EMP014594,21,Germany,Education,Hybrid,2022,37.3,113,99,6.1,3,95,Low,9.4,134677.76
EMP014595,56,UK,Retail,Hybrid,2021,42.7,81,100,6.4,2,100,Low,10.3,146564.77
EMP014596,57,Australia,Education,Remote,2023,43.2,80,89,4.0,3,85,Low,9.2,41606.5
EMP014597,50,Italy,Healthcare,On-site,2021,48.0,115,100,7.3,2,100,Medium,10.3,127678.17
EMP014598,59,India,Tech,Hybrid,2025,58.4,91,95,7.4,4,92,High,8.6,70489.93
EMP014599,36,USA,Healthcare,On-site,2024,55.4,80,90,8.6,4,100,High,10.2,114597.09
EMP014600,39,Canada,Tech,On-site,2024,48.7,99,99,7.3,6,100,Medium,9.6,84948.17
EMP014601,46,India,Tech,On-site,2019,39.6,91,100,6.9,6,100,Low,9.3,63378.82
EMP014602,35,Australia,Healthcare,On-site,2021,57.8,88,82,5.8,0,83,High,7.9,79658.33
EMP014603,37,USA,Education,Hybrid,2023,43.6,93,99,5.4,6,99,Low,9.2,97121.5
EMP014604,31,Italy,Finance,Hybrid,2023,42.4,97,90,4.4,1,82,Low,7.7,149807.15
EMP014605,57,Germany,Tech,Remote,2018,51.8,96,95,8.1,1,100,Medium,10.0,120549.69
EMP014606,55,USA,Healthcare,On-site,2018,40.3,106,97,6.1,5,100,Low,9.4,140238.62
EMP014607,31,UK,Healthcare,Remote,2019,40.0,86,94,5.5,3,98,Low,9.0,144384.12
EMP014608,49,India,Finance,On-site,2020,40.7,117,100,7.3,6,100,Low,11.0,61611.17
EMP014609,45,Canada,Tech,Remote,2019,37.4,86,98,5.7,4,93,Low,9.1,63862.35
EMP014610,50,Italy,Tech,Remote,2021,39.8,95,100,7.3,0,100,Low,10.1,109472.76
EMP014611,37,UK,Healthcare,On-site,2022,31.9,109,98,4.8,1,94,Low,8.8,36671.48
EMP014612,34,UK,Healthcare,On-site,2022,47.2,102,100,7.0,5,100,Medium,10.8,146671.29
EMP014613,42,Canada,Education,Remote,2021,55.7,100,95,7.5,6,84,High,8.0,119732.3
EMP014614,24,France,Healthcare,Remote,2025,32.9,92,100,6.2,0,100,Low,10.6,146833.38
EMP014615,25,Germany,Tech,Remote,2024,53.3,85,93,5.8,6,82,High,8.1,102586.94
EMP014616,53,Australia,Healthcare,On-site,2019,39.1,103,100,7.7,5,100,Low,10.4,81142.98
EMP014617,24,France,Education,Remote,2020,35.5,99,96,4.6,6,96,Low,10.5,35767.76
EMP014618,36,India,Tech,Hybrid,2021,45.1,101,89,5.2,4,91,Medium,8.2,96557.8
EMP014619,24,Germany,Healthcare,On-site,2019,59.5,82,81,4.3,0,76,High,8.6,118757.13
